time,acceleration
0.228,-4.948263228134411
0.229,7.659792252912348
0.23,10.960796706847766
0.231,0.4145766554594749
0.232,5.561033101165488
0.233,-0.11197454511611005
0.234,0.4640948982283632
0.23500000000000001,3.806327595321138
0.23600000000000002,-3.578048393902509
0.23700000000000002,3.1532865350259924
0.23800000000000002,12.350046547812338
0.23900000000000002,2.761106480327183
0.24,9.689609179410775
0.241,2.6432456739909975
0.242,-1.2068674041840972
0.243,-1.5790407329407794
0.244,5.475363173004899
0.245,3.506639812289214
0.246,-0.10720577715302415
0.247,1.6696136545565303
0.248,-6.592408834528682
0.249,5.978980530823765
0.25,-4.283680595982528
0.251,5.748879512306893
0.252,2.648737106583373
0.253,1.284296398891301
0.254,4.822218749226226
0.255,-0.7637286542201142
0.256,-2.8843786295922804
0.257,-0.30834394856099867
0.258,4.781993139430982
0.259,0.0005001791292525981
0.26,-1.5318521910760912
0.261,-1.914443214171218
0.262,-3.383038061012434
0.263,8.645440867538806
0.264,-1.1388073264724463
0.265,4.802958583595523
0.266,5.067056992700026
0.267,0.5404672982308429
0.268,8.020490739858971
0.269,0.29615858183462784
0.27,1.1462429706073447
0.271,-2.059283143761533
0.272,-4.059009900689844
0.273,-2.670887823180376
0.274,-6.309144827615444
0.275,5.316066735405792
0.276,8.253633464388841
0.277,4.0496722367641995
0.278,5.300539033365495
0.279,-8.025820831891739e-05
0.28,4.767837202733367
0.281,-5.981496286078405
0.28200000000000003,1.3048333106903656
0.28300000000000003,4.032313386007034
0.28400000000000003,-4.064131365979807
0.28500000000000003,-1.8690896351149924
0.28600000000000003,2.111881563583241
0.28700000000000003,5.644064228304664
0.28800000000000003,9.163440990069851
0.289,0.7316104961740177
0.29,-6.215856911413882
0.291,3.4103142438826834
0.292,-4.557387985228078
0.293,6.148398147410145
0.294,-7.789243138030056
0.295,8.91517716768712
0.296,0.1554811562201721
0.297,1.842717333372575
0.298,-1.157728229276204
0.299,2.1410314663291654
0.3,0.5206977839994262
0.301,1.5431819374861329
0.302,4.940417993534222
0.303,1.5719524533763565
0.304,-3.6406259641119414
0.305,-2.894432268447125
0.306,6.01394382775681
0.307,1.67035232487856
0.308,4.3364282691065075
0.309,3.353291067611503
0.31,14.533552501089945
0.311,-1.2414929171575118
0.312,-11.90611879106972
0.313,1.6368701399446353
0.314,1.4187348113794167
0.315,-12.737929289528319
0.316,-2.5289944246969984
0.317,-0.434028178684174
0.318,9.698209223138758
0.319,1.0230201144084266
0.32,-3.69177826001528
0.321,-11.494510051043811
0.322,3.1588272154359505
0.323,-6.395796856128882
0.324,-2.528795393301041
0.325,0.0467592487625515
0.326,8.078924216257928
0.327,2.432797001033417
0.328,-2.0837064412811372
0.329,3.817655845193
0.33,4.792602094919898
0.331,8.819676541065768
0.332,-3.0261864774050498
0.333,-2.176193572587353
0.334,8.4926475575701
0.335,2.1020341472164286
0.336,5.470319851702542
0.337,10.64564271430876
0.338,-2.1564702148417974
0.339,-0.20935629844915987
0.34,4.815444043825092
0.341,-2.5717902895583893
0.342,0.0006312014630431018
0.343,-1.5158098547800614
0.34400000000000003,-7.83096415456006
0.34500000000000003,6.006329644289938
0.34600000000000003,-2.88292272648057
0.34700000000000003,-1.0760115292277423
0.34800000000000003,-2.508107123857683
0.34900000000000003,-2.2518528812351115
0.35000000000000003,3.5515396759079967
0.35100000000000003,-0.22447070412604786
0.352,-4.691206286946809
0.353,2.06682422521499
0.354,0.16609606265963012
0.355,-0.707589843075876
0.356,-4.1133868562408
0.357,0.00935952445239474
0.358,10.744556785684523
0.359,0.15267580094766203
0.36,2.253050130994244
0.361,-5.467040258516788
0.362,-1.061565839322841
0.363,-5.469882393213458
0.364,3.2770285733496096
0.365,-5.398483101684488
0.366,-6.613432767389041
0.367,5.832511494117621
0.368,6.731905602418531
0.369,-3.5730705201194697
0.37,2.6798657208327703
0.371,1.350101334870876
0.372,-3.7753306885683093
0.373,10.072244632392612
0.374,-2.425103957600058
0.375,7.679771727768375
0.376,2.06021745092068
0.377,-1.8455886348783872
0.378,6.094559445679728
0.379,0.3457820195771318
0.38,-3.4106433904191746
0.381,5.962965010036433
0.382,-2.1164498743276257
0.383,-0.5523686671773842
0.384,-0.8060850418792695
0.385,-3.073789917155437
0.386,7.287311785908967
0.387,-5.953081027778815
0.388,1.93420669753805
0.389,1.3208497186479102
0.39,3.0304146418967477
0.391,-0.25308948911702545
0.392,2.655585900935108
0.393,-2.4837160828814686
0.394,9.716427593732469
0.395,0.4452104620973371
0.396,2.773059376139006
0.397,-1.012008385418022
0.398,1.432657479892749
0.399,3.1373354022435738
0.4,-17.139066957303466
0.401,6.552536071977725
0.402,5.975510124540295
0.403,0.7057640250328095
0.404,-11.594182878130253
0.405,-9.110260252259666
0.406,-6.578441132996588
0.40700000000000003,3.324248015300893
0.40800000000000003,-5.442798530346297
0.40900000000000003,1.237673494791636
0.41000000000000003,-0.938745903475772
0.41100000000000003,3.166542186568004
0.41200000000000003,6.220550971707029
0.41300000000000003,-4.604762115128127
0.41400000000000003,3.436772320815474
0.41500000000000004,2.9835486623696403
0.41600000000000004,-1.8587025486980062
0.417,-3.541037985946099
0.418,2.684329457327825
0.419,-1.7268658034422475
0.42,-1.973913102413789
0.421,-0.5736218273389269
0.422,-2.411051501917638
0.423,11.318592155902426
0.424,-4.366817760459956
0.425,2.0247328096209163
0.426,2.9871327886684442
0.427,-1.7968324698094367
0.428,-10.686324439725402
0.429,-3.778835674538089
0.43,7.756205106759598
0.431,11.755263963331487
0.432,-1.4241850232534685
0.433,-12.432236040510197
0.434,1.7206556304584393
0.435,-5.518225053691676
0.436,-1.5622363383961346
0.437,-6.850635991168672
0.438,-6.232047836497444
0.439,-5.237638669234605
0.44,-7.112115962999509
0.441,4.815627832632588
0.442,0.41622820644761593
0.443,-5.466894456005561
0.444,-1.5314730833249617
0.445,-0.08170258836066324
0.446,-5.157075752206351
0.447,2.703783796643166
0.448,-4.994704700943295
0.449,2.3606267956883
0.45,-5.5133938570754415
0.451,-9.304187850262359
0.452,-8.794321422650762
0.453,-1.1796533024403886
0.454,0.8262244533367094
0.455,5.450199948657451
0.456,-5.812066753732638
0.457,4.945952190352294
0.458,-8.926773762846473
0.459,-2.2871930669466938
0.46,3.214100486092949
0.461,-5.65668715099931
0.462,-3.640903179251342
0.463,-5.472162613301656
0.464,-10.023976334816501
0.465,-4.741032502834482
0.466,-4.443904434086954
0.467,1.4983249106801297
0.468,11.437993373847547
0.46900000000000003,-1.8938661818212776
0.47000000000000003,2.9666276130059757
0.47100000000000003,-5.628874187714707
0.47200000000000003,3.0179070180987044
0.47300000000000003,3.1280137392583485
0.47400000000000003,0.3449357203887238
0.47500000000000003,11.831038354404672
0.47600000000000003,-9.724477059506345
0.47700000000000004,2.3983382188841453
0.47800000000000004,-10.794289138625663
0.47900000000000004,-6.551990595600878
0.48,-0.17175062150767317
0.481,4.496210293832298
0.482,-5.229432816174077
0.483,1.5859886271419326
0.484,5.33971030556138
0.485,3.8006294454794056
0.486,4.172056726837443
0.487,1.8340301240622607
0.488,5.30832868683702
0.489,0.5439816061741254
0.49,-1.9670598646340518
0.491,-5.536983164972129
0.492,4.410356899436382
0.493,-7.623912587675854
0.494,-1.7788964601950903
0.495,0.8548701795038953
0.496,7.709667103744812
0.497,1.370565540441254
0.498,2.877395978428153
0.499,4.699995859056078
0.5,-4.617416183457376
0.501,0.6035661372786916
0.502,0.27461165218630756
0.503,4.034754865087208
0.504,3.960458982340348
0.505,-1.6966287154303799
0.506,-4.688490426602468
0.507,-2.160106819566234
0.508,-9.011179240601384
0.509,-3.5140511831885646
0.51,-5.3043027715388416
0.511,-10.280875851237582
0.512,-7.880454530943034
0.513,0.7421432854325256
0.514,-0.3519649217643853
0.515,-3.44426546117843
0.516,-0.428073899560367
0.517,2.940939689182059
0.518,-0.7239831608227403
0.519,0.9744444832598982
0.52,-1.4147116187287636
0.521,-9.223125323661465
0.522,-6.299699115024087
0.523,0.023282244079866232
0.524,-0.19710952035836166
0.525,-0.15310921609523814
0.526,-8.797306196058186
0.527,-2.205095715223217
0.528,-2.3654615308935583
0.529,-3.444674265377613
0.53,-0.307823434376807
0.531,5.8122816926519185
0.532,3.1385957621239564
0.533,-7.70648416567575
0.534,8.120545663503291
0.535,1.831570848600459
0.536,1.9087275072977956
0.537,-0.008569598990716965
0.538,-6.681985719242615
0.539,3.9783616813227045
0.54,2.4160206853100834
0.541,4.428534983483827
0.542,-1.95748026574344
0.543,1.277769047437182
0.544,1.7130933690361771
0.545,-8.072737498409355
0.546,-1.6647711154626177
0.547,1.7830897878773284
0.548,1.3888973132147537
0.549,1.8066751888756163
0.55,0.7043945647614576
0.551,-0.03326371047828991
0.552,-2.6386625506720476
0.553,-3.217745922421304
0.554,-8.760463968141208
0.555,-9.726850868349699
0.556,2.2878882056112992
0.557,-2.1622533995038533
0.558,-3.203146571608548
0.559,3.183383760572564
0.56,5.665913271683706
0.561,-3.008390392783957
0.562,8.303776772049487
0.5630000000000001,9.6758425905838
0.5640000000000001,0.7627227440830506
0.5650000000000001,3.9276587757242476
0.5660000000000001,6.599247765834375
0.5670000000000001,0.1780785914035753
0.5680000000000001,-5.614964307701642
0.5690000000000001,-1.1616192212093899
0.5700000000000001,-4.971466476434357
0.5710000000000001,-0.7268649470316328
0.5720000000000001,-4.993824278571065
0.5730000000000001,-7.13345970352822
0.5740000000000001,-1.8027195990497467
0.5750000000000001,11.696244699672762
0.5760000000000001,-0.7049267101067924
0.577,-4.949680581844061
0.578,-1.707450972819296
0.579,-5.158162061394414
0.58,-8.863370536002673
0.581,1.2854056450940297
0.582,-0.13709017690368608
0.583,-3.218949894605652
0.584,-0.16616450293183624
0.585,-3.2663790015774166
0.586,0.2788597391179752
0.587,-7.514685141565044
0.588,-10.8032931261844
0.589,-1.8721996594810684
0.59,-2.7892883224043867
0.591,-2.028992812520836
0.592,7.067390090920843
0.593,2.1451868399486993
0.594,0.44012948769487553
0.595,7.366598951477602
0.596,-0.43857273171152106
0.597,1.0325253482015597
0.598,-0.8383272081476636
0.599,-4.662141143990682
0.6,7.599662040674238
0.601,-3.746350108215897
0.602,-1.1460017315051143
0.603,-8.78749226957378
0.604,3.453501023970619
0.605,-4.739866325191717
0.606,-0.9845282264526841
0.607,-4.2681298175873925
0.608,2.4340101555170945
0.609,2.044340453670902
0.61,2.8010197867083906
0.611,-0.8133703872225249
0.612,-4.65784119458491
0.613,-3.097988980479139
0.614,-0.47152688879288174
0.615,0.6863167590122773
0.616,9.839182564572583
0.617,3.196930759980039
0.618,5.471568597887372
0.619,2.766488708882218
0.62,-3.064554186823262
0.621,-0.39554362130178555
0.622,3.0158962932810938
0.623,-2.7140922889904866
0.624,6.2164452925415565
0.625,-4.539482062210576
0.626,-3.262607096391899
0.627,-4.724681246448414
0.628,6.739310810748082
0.629,0.49697596747747397
0.63,1.3753696773920217
0.631,-1.4352726521489172
0.632,1.230678494508777
0.633,5.015689325420341
0.634,-3.7840629445945564
0.635,-4.928224012775438
0.636,5.336607424191271
0.637,-2.675672423575649
0.638,-3.0194929216382724
0.639,-2.2670535242730683
0.64,0.0472120220342884
0.641,1.6458869254311728
0.642,2.4075578330315524
0.643,1.035494884298853
0.644,8.778206323879335
0.645,-5.928742255478636
0.646,-0.39701172018525055
0.647,-0.4479109259273779
0.648,10.56459432987088
0.649,-4.204309656828197
0.65,11.66335558869639
0.651,6.173690407928387
0.652,-5.18005182896787
0.653,-5.836912542392585
0.654,6.131375756489218
0.655,-5.771239205565884
0.656,-6.6058791741227845
0.657,-3.2985664988162284
0.658,-2.8600336653799303
0.659,3.4170130057194523
0.66,-7.939420510940619
0.661,-2.5699151884572644
0.662,-0.5823407588584393
0.663,-3.2533163620941195
0.664,-6.066487492770919
0.665,-2.497587171727403
0.666,-0.08573830104483754
0.667,0.5161158946217114
0.668,-7.767373703422322
0.669,-0.3002476908342663
0.67,2.1626917424729086
0.671,4.461785952287956
0.672,-11.178918632324951
0.673,-0.8140810829116181
0.674,4.349944847640739
0.675,-4.238889333519853
0.676,1.1863120732198114
0.677,4.301938985703284
0.678,-6.011897226313502
0.679,7.237674081540356
0.68,-1.6706199702881201
0.681,-4.487556936729188
0.682,-8.613884680021595
0.683,5.638042667702555
0.684,5.918967849063631
0.685,0.6932364421216148
0.686,7.125997810585552
0.687,-4.918148843359531
0.6880000000000001,0.625630115977001
0.6890000000000001,1.1900044666687388
0.6900000000000001,-4.064196425752591
0.6910000000000001,-5.908781464048491
0.6920000000000001,3.0909758322279814
0.6930000000000001,5.904213916166959
0.6940000000000001,1.6201306246486677
0.6950000000000001,-0.11257847854572671
0.6960000000000001,5.299231807300458
0.6970000000000001,-3.459858079391936
0.6980000000000001,1.9009847691209902
0.6990000000000001,6.022418948409054
0.7000000000000001,0.18297143553050335
0.7010000000000001,0.1595955170672717
0.7020000000000001,0.9343577758594734
0.7030000000000001,3.6139596218506553
0.704,-5.051486845644751
0.705,-5.088894033510357
0.706,-3.660469684183752
0.707,-4.2820124904226065
0.708,-8.51623195938015
0.709,6.583712500995402
0.71,1.6993020863285095
0.711,-8.997369536329094
0.712,6.401977873523501
0.713,2.2443354713841988
0.714,1.5593913282601966
0.715,5.286234515348484
0.716,2.9893160792377547
0.717,-0.08379619798677032
0.718,-5.056741805577002
0.719,-9.326890339389672
0.72,-7.510449359356184
0.721,-10.32097192006142
0.722,-1.214064965637836
0.723,0.6322824338874644
0.724,-1.0149362594256548
0.725,1.6357517953265743
0.726,4.299006794998397
0.727,4.588881308250253
0.728,1.9538685402665321
0.729,4.686844755893807
0.73,-1.1964881234678637
0.731,1.2412865912052595
0.732,-0.12203193873624327
0.733,-2.054706245761568
0.734,-4.12978721123126
0.735,2.7039037318553376
0.736,1.8289173433557164
0.737,-14.035473474016351
0.738,-8.092900349809984
0.739,-8.804419598722065
0.74,1.9026025846691916
0.741,0.8477131502732693
0.742,-7.22225459617456
0.743,3.769414227423915
0.744,2.240915667284993
0.745,3.6179049623200923
0.746,4.3752716296494665
0.747,0.29161443698995787
0.748,9.91528057971565
0.749,1.0980725399325495
0.75,-2.4683777887757175
0.751,-0.956359839591217
0.752,-0.8566634242298098
0.753,0.7106006181468123
0.754,9.610450600255819
0.755,-1.7246431410736744
0.756,0.9745986473266512
0.757,0.08780384162399518
0.758,-3.855184096446971
0.759,0.5850283402117278
0.76,9.794802541396342
0.761,2.5723823746068084
0.762,-3.307460770089569
0.763,-1.3624891694119285
0.764,-2.358586728031681
0.765,0.564395437743014
0.766,-6.483393549388228
0.767,3.734983997366092
0.768,-1.5404205166490283
0.769,0.32034588899296673
0.77,1.57074449310291
0.771,-0.6677153919412671
0.772,1.2350078013950718
0.773,-1.8379838844552236
0.774,-5.581216537492054
0.775,0.19028401424184493
0.776,-0.5195913492295785
0.777,-5.073517495997685
0.778,0.7588089849236748
0.779,2.220866222475715
0.78,3.113766480019357
0.781,1.088183186496461
0.782,-3.6316645293976224
0.783,2.219333905429395
0.784,0.4343972570133793
0.785,9.454594496798226
0.786,7.365265286873779
0.787,-1.0593344913593796
0.788,2.7972764722069057
0.789,-2.9897205821414095
0.79,7.93482149028838
0.791,2.2042471197862388
0.792,-0.12456980237718018
0.793,-1.3814365494995262
0.794,1.913838300735362
0.795,1.0012265184490938
0.796,-3.546995227272366
0.797,5.427523064596862
0.798,1.0310728021183961
0.799,3.0281902021812708
0.8,3.787749346918537
0.801,-9.255174537232602
0.802,7.43889291397897
0.803,0.7075016634299793
0.804,4.671324116601612
0.805,4.279257533227039
0.806,3.219811980401974
0.807,2.6284422153514324
0.808,5.293303835786822
0.809,-1.9759031125467814
0.81,4.339551973713522
0.811,-7.393899576842744
0.812,8.024152833317114
0.8130000000000001,1.7018981027087343
0.8140000000000001,1.7343940314113615
0.8150000000000001,7.5002639216170115
0.8160000000000001,-6.736977578412395
0.8170000000000001,-1.8872369423610027
0.8180000000000001,0.8549618806400211
0.8190000000000001,4.674128124301562
0.8200000000000001,-2.955638279097867
0.8210000000000001,10.017873746244575
0.8220000000000001,3.3732485337780034
0.8230000000000001,-5.39667040315436
0.8240000000000001,-0.9004502232494882
0.8250000000000001,4.159961924927028
0.8260000000000001,-0.07737209476293772
0.8270000000000001,5.659258349055602
0.8280000000000001,0.8445473393209877
0.8290000000000001,-10.418538467203566
0.8300000000000001,-5.732326936245212
0.8310000000000001,3.7814813932415667
0.8320000000000001,1.190746469242929
0.833,3.9454849972804125
0.834,-1.9314202594290857
0.835,10.876702113990254
0.836,4.353911567273842
0.837,0.9918488457684944
0.838,3.8269711442378522
0.839,3.0181273588013564
0.84,-3.177793447564844
0.841,5.618671615118555
0.842,-2.840921664343323
0.843,2.2794976600504984
0.844,6.938952995014402
0.845,-0.7034852556511941
0.846,8.04141960875339
0.847,7.499137507860624
0.848,2.28657682962377
0.849,2.517260304780036
0.85,0.7140651683098036
0.851,0.07570324168645448
0.852,3.8758086739603543
0.853,8.81930559379337
0.854,5.064408207064261
0.855,8.387152244501928
0.856,-4.8113829061435345
0.857,-0.17133371020866406
0.858,2.050710638242151
0.859,0.19221068136110708
0.86,-3.8260152751493726
0.861,7.317242575278138
0.862,3.880439790959843
0.863,-5.0157220062055154
0.864,11.517783898553448
0.865,-4.346271641265919
0.866,-0.6169790580418801
0.867,6.707043657707489
0.868,2.728539213608709
0.869,1.1981513455888257
0.87,-7.60286401569921
0.871,10.764735075461726
0.872,5.074650169290583
0.873,7.937647876801382
0.874,2.135205788737367
0.875,12.375776406555598
0.876,-0.3583152599831889
0.877,1.9029841793828677
0.878,-5.531600519711743
0.879,-1.1436604084493789
0.88,-5.9490279393760375
0.881,-2.9459550806198704
0.882,3.6800309696038647
0.883,2.83438743908376
0.884,8.064098536596612
0.885,0.02011676694521425
0.886,-9.555021467615372
0.887,-10.38070881582165
0.888,0.5949393023526859
0.889,-7.098879183120107
0.89,-2.646330614867456
0.891,2.5672309239348112
0.892,3.559451740925211
0.893,4.936452952598309
0.894,7.647953194836789
0.895,0.04387105624930643
0.896,8.071435746348893
0.897,-5.026347303809812
0.898,0.8251305584310383
0.899,-1.4616652610969867
0.9,2.4888583437712177
0.901,-8.381203686712652
0.902,0.8343130732242034
0.903,3.7716962509595824
0.904,1.8063729424071209
0.905,1.7696004019782117
0.906,1.5214293765209401
0.907,-2.3842873844658827
0.908,1.421146193253655
0.909,-2.234703762953554
0.91,-6.8365941948608855
0.911,-3.5643368956207566
0.912,-3.1243507033308444
0.913,-7.442728463872083
0.914,-1.0709784628442736
0.915,1.024483119946545
0.916,1.811026346304062
0.917,4.122483083435727
0.918,3.8383816732559994
0.919,-5.7721013770482825
0.92,0.5347501582436454
0.921,-7.35842589914753
0.922,-3.5856292681119326
0.923,-4.00257692451714
0.924,3.6607238604704864
0.925,12.384311481142051
0.926,2.4697935265237403
0.927,-4.760748575999239
0.928,8.299797144041253
0.929,3.7932586890391464
0.93,-1.9940515506717245
0.931,-0.9605512274338001
0.932,-1.1104700091483102
0.933,-3.9494007945977967
0.934,-0.7594376385404294
0.935,2.507572135001496
0.936,-1.6048878623036646
0.937,5.311512190720289
0.9380000000000001,2.038624626259328
0.9390000000000001,-7.461283169156872
0.9400000000000001,0.6275804302636975
0.9410000000000001,-0.551114906576059
0.9420000000000001,0.7389528378030548
0.9430000000000001,-0.41942947549525256
0.9440000000000001,-5.563432526649127
0.9450000000000001,-8.857927677953473
0.9460000000000001,7.846747746799389
0.9470000000000001,1.080893721048695
0.9480000000000001,0.6949200824056021
0.9490000000000001,-0.6278986749706235
0.9500000000000001,-6.480427404187014
0.9510000000000001,2.0123343903190083
0.9520000000000001,-4.074055250690964
0.9530000000000001,6.2490755754819665
0.9540000000000001,-1.9311962040039308
0.9550000000000001,0.471974704259571
0.9560000000000001,-2.5227696843633356
0.9570000000000001,-6.8940605415137295
0.9580000000000001,5.532317981162087
0.9590000000000001,-2.873548018049635
0.96,-0.1904821343766888
0.961,6.891519548003658
0.962,-2.0233344537635607
0.963,-1.6614521477504405
0.964,-4.355178271177791
0.965,1.4836252700402697
0.966,1.581623319909762
0.967,-10.977860830041708
0.968,1.8618194039144895
0.969,1.4855868203315812
0.97,8.598209334905873
0.971,-2.2249471044516818
0.972,0.43348034914612865
0.973,7.3978099725743
0.974,-7.9170265316825486
0.975,6.070043460603971
0.976,4.19839789320319
0.977,2.2388974237146435
0.978,-6.21227239994194
0.979,-3.8171629175197257
0.98,11.39765446658733
0.981,1.379772447386108
0.982,-5.558237937222113
0.983,-4.069455968549319
0.984,7.126726303479312
0.985,-3.341139487644001
0.986,1.273934193199787
0.987,-2.6915646902015924
0.988,-3.6368598135856662
0.989,5.771683927521283
0.99,4.434863704648656
0.991,-11.402006832953202
0.992,7.546224859349374
0.993,4.92851134669271
0.994,6.5901893845436454
0.995,-0.483353790083694
0.996,10.063689931750494
0.997,-11.126014413562125
0.998,-11.029492979888612
0.999,4.107115280200448
1.0,-0.27778608626167023
1.0010000000000001,3.8982972358210404
1.002,0.4000408336576571
1.0030000000000001,-0.38400025810303245
1.004,0.9100942192911522
1.0050000000000001,1.937427478007596
1.006,5.198419804255646
1.0070000000000001,-3.5244489399327406
1.008,1.028900752050272
1.0090000000000001,-6.921595777796023
1.01,4.017570524751386
1.0110000000000001,0.9727013283368542
1.012,-7.452181969956882
1.0130000000000001,1.5342475782009994
1.014,-5.91788825574059
1.0150000000000001,-2.232389378319986
1.016,-11.84163586613195
1.0170000000000001,6.384238748922339
1.018,-4.043326028195167
1.0190000000000001,-6.089608044151722
1.02,-0.34212121409464114
1.0210000000000001,-1.8177296799296576
1.022,-6.55402172789862
